Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Static Function,"sql_conn_destructor",,,,3,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,3,,,,8,,,5,4,0,,,,0,0,2,1,0,5,6,4,,,0,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_error",,,,4,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,,,,4,,,,14,,,4,4,2,,,,0,0,1,1,0,11,5,3,,,0,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.14,,,,
Static Function,"sql_error",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,3,,,,10,,,3,1,0,,,,0,0,1,1,0,7,2,2,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_error",,,,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,5,,,,14,,,4,5,0,,,,0,0,1,3,0,8,8,3,,,0,5,,,3,3,3,3,2,,,,,2,,1,2,,,0.00,,,,
Static Function,"sql_error",,,,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,1,,,,4,,,2,2,0,,,,0,0,1,1,0,2,2,1,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_error",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,2,,,,9,,,3,2,0,,,,0,0,1,2,0,3,3,1,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_error",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,1,,,,8,,,2,2,0,,,,0,0,1,2,0,3,3,1,,,0,2,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_error",,,,2,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,2,,,,12,,,7,6,1,,,,0,0,4,1,0,9,9,6,,,0,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.08,,,,
Static Function,"sql_error",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_error",,,,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,2,,,,4,,,2,1,0,,,,0,0,1,1,0,2,1,1,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_escape_func",,,,4,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,,,,4,,,,30,,,1,0,13,,,,0,0,1,1,0,17,1,1,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.43,,,,
Static Function,"sql_fetch_row",,,,5,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,,,,5,,,,18,,,4,7,0,,,,0,0,5,4,1,10,12,4,,,0,8,,,4,4,4,3,2,,,,,2,,2,2,,,0.00,,,,
Static Function,"sql_fetch_row",,,,4,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,4,,,,10,,,2,4,1,,,,0,0,3,2,0,6,6,2,,,0,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.10,,,,
Static Function,"sql_fetch_row",,,,8,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,,,,8,,,,20,,,3,6,0,,,,0,0,5,6,1,11,11,3,,,0,8,,,4,4,4,3,2,,,,,2,,1,2,,,0.00,,,,
Static Function,"sql_fetch_row",,,,7,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,,,,7,,,,21,,,2,12,0,,,,0,0,7,4,1,11,13,2,,,0,11,,,4,4,4,4,5,,,,,5,,2,5,,,0.00,,,,
Static Function,"sql_fetch_row",,,,17,56,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,89,,,,17,,,,56,,,14,10,16,,,,0,0,2,7,1,30,26,14,,,0,12,,,6,6,6,5,4,,,,,4,,2,4,,,0.29,,,,
Static Function,"sql_fetch_row",,,,3,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,,,,3,,,,20,,,3,6,3,,,,13,2,2,6,1,15,11,4,,,1,6,,,4,4,4,3,2,,,,,2,,2,2,,,0.15,,,,
Static Function,"sql_fetch_row",,,,9,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,43,,,,9,,,,31,,,8,10,3,,,,0,0,6,12,1,23,26,10,,,0,16,,,5,5,5,1,1,,,,,0,,2,0,,,0.10,,,,
Static Function,"sql_fetch_row",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_fetch_row",,,,8,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,,,,8,,,,23,,,5,12,0,,,,0,0,9,4,1,18,22,7,,,0,15,,,4,4,4,1,1,,,,,0,,2,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,2,,,,6,,,1,2,0,,,,0,0,1,1,0,4,2,1,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,1,,,,3,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,1,,,,5,,,0,1,0,,,,0,0,1,1,0,2,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,5,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,,,,0,,,,4,,,0,1,0,,,,21,2,1,1,0,12,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_query",,,,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,1,,,,3,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_select_query",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,2,,,,7,,,1,2,0,,,,0,0,1,1,0,5,2,1,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_select_query",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_select_query",,,,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,,,,2,,,,8,,,1,4,1,,,,0,0,3,1,0,5,4,1,,,0,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.12,,,,
Static Function,"sql_finish_select_query",,,,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,3,,,,7,,,1,4,0,,,,0,0,3,1,0,4,4,1,,,0,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_select_query",,,,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,0,,,,5,,,0,1,0,,,,12,4,1,1,0,9,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_select_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_select_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_finish_select_query",,,,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,1,,,,3,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_free_result",,,,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,,,,2,,,,15,,,3,6,1,,,,0,0,3,4,1,9,12,4,,,0,8,,,4,4,4,1,0,,,,,0,,3,0,,,0.07,,,,
Static Function,"sql_free_result",,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,4,,,,11,,,3,6,0,,,,0,0,3,2,0,9,9,3,,,0,6,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_free_result",,,,3,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,3,,,,9,,,2,4,2,,,,0,0,3,1,0,6,5,2,,,0,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.22,,,,
Static Function,"sql_free_result",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_free_result",,,,3,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,,,3,,,,12,,,3,4,7,,,,0,0,3,2,0,6,7,3,,,0,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.58,,,,
Static Function,"sql_free_result",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,2,,,,9,,,2,2,0,,,,0,0,1,2,0,4,4,2,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_free_result",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,1,,,,7,,,1,1,0,,,,0,0,1,1,0,4,2,1,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_free_result",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_free_result",,,,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,,,,4,,,,9,,,2,3,0,,,,0,0,2,2,0,5,5,2,,,0,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_get_grouplist",,,,9,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,,,,9,,,,43,,,9,22,1,,,,0,0,7,10,1,25,28,7,,,0,21,,,8,8,9,7,10,,,,,10,,2,9,,,0.02,,,,
Function,"sql_get_socket",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,,,,0,,,,4,,,2,0,0,,,,0,0,1,1,0,1,1,1,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Function,"sql_getvpdata",,,,5,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27,,,,5,,,,22,,,4,11,0,,,,0,0,4,6,1,11,13,2,,,0,11,,,5,5,5,5,7,,,,,7,,2,7,,,0.00,,,,
Static Function,"sql_groupcmp",,,,7,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,,,,7,,,,41,,,6,16,10,,,,0,0,6,6,1,24,24,5,,,0,19,,,6,6,6,6,5,,,,,5,,1,5,,,0.24,,,,
Struct,"sql_grouplist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,,,,,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,2,2,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,,0.00,0,0,0,0
Static Function,"sql_init_socket",,,,10,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47,,,,8,,,,30,,,9,20,0,,,,7,2,4,8,1,17,22,10,,,0,12,,,4,4,4,1,3,,,,,0,,1,0,,,0.00,,,,
Struct,"sql_inst",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,,0,0,,,,,,0,7,0,0,7,0,0,0,0,0,0,0,,,,,,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,12,12,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,,0.00,0,0,0,0
Static Function,"sql_num_fields",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,,,,2,,,,10,,,4,3,0,,,,0,0,2,2,0,6,5,3,,,0,2,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_num_fields",,,,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,3,,,,6,,,3,1,0,,,,0,0,1,1,0,4,2,2,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_fields",,,,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,3,,,,11,,,4,3,1,,,,0,0,1,2,0,5,6,3,,,0,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.09,,,,
Static Function,"sql_num_fields",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_fields",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,2,,,,8,,,2,2,0,,,,0,0,1,1,0,4,2,1,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_fields",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,1,,,,8,,,3,1,0,,,,0,0,1,1,0,5,3,2,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_fields",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,2,,,,8,,,3,2,0,,,,0,0,1,2,0,3,4,2,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_num_fields",,,,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,1,,,,11,,,4,4,0,,,,1,3,2,2,0,5,6,3,,,0,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_num_fields",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_rows",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,0,0,2,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_rows",,,,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,3,,,1,1,6,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,,,,
Static Function,"sql_num_rows",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,2,,,,8,,,2,0,0,,,,0,0,1,1,0,5,1,1,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_rows",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,0,0,2,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_rows",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,2,,,,8,,,3,2,0,,,,0,0,1,2,0,3,4,2,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_num_rows",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,2,,,,7,,,3,2,0,,,,0,0,1,1,0,3,3,2,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_num_rows",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Function,"sql_poolfree",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,0,0,,,,0,0,0,1,0,1,1,1,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_query",,,,2,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,,,,2,,,,17,,,5,5,1,,,,0,0,3,3,0,9,10,5,,,0,5,,,3,3,3,1,1,,,,,0,,2,0,,,0.06,,,,
Static Function,"sql_query",,,,7,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,33,,,,7,,,,26,,,3,10,0,,,,0,0,3,4,1,13,13,3,,,0,10,,,4,4,4,4,3,,,,,3,,1,3,,,0.00,,,,
Static Function,"sql_query",,,,10,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,,,,10,,,,26,,,4,6,0,,,,0,0,3,8,1,13,13,4,,,0,9,,,5,5,5,4,3,,,,,3,,1,3,,,0.00,,,,
Static Function,"sql_query",,,,11,35,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,59,,,,11,,,,29,,,3,10,13,,,,2,4,4,11,1,14,16,4,,,0,12,,,7,7,7,5,5,,,,,5,,2,5,,,0.45,,,,
Static Function,"sql_query",,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,,,,3,,,,12,,,4,1,0,,,,1,3,1,2,0,8,5,4,,,0,1,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_query",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,2,,,,10,,,3,2,0,,,,0,0,2,2,0,5,5,3,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_query",,,,24,54,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,117,,,,23,,,,48,,,9,5,39,,,,6,2,2,4,1,34,13,9,,,0,4,,,3,3,3,1,1,,,,,0,,1,0,,,0.81,,,,
Static Function,"sql_query",,,,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,,,,5,,,,17,,,2,1,3,,,,0,0,1,2,0,10,4,2,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.18,,,,
Static Function,"sql_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Function,"sql_release_socket",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,,,,0,,,,5,,,2,1,0,,,,0,0,1,1,0,2,2,1,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_select_query",,,,4,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,,,,4,,,,22,,,6,7,2,,,,0,0,4,3,0,16,13,6,,,0,7,,,3,3,3,3,2,,,,,2,,1,2,,,0.09,,,,
Static Function,"sql_select_query",,,,9,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,,,,9,,,,22,,,8,12,10,,,,0,0,5,3,0,18,19,8,,,0,11,,,3,3,3,1,1,,,,,0,,1,0,,,0.45,,,,
Static Function,"sql_select_query",,,,33,98,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,145,,,,33,,,,92,,,8,16,17,,,,2,4,6,22,1,49,32,9,,,0,23,,,10,10,10,10,17,,,,,17,,2,17,,,0.18,,,,
Static Function,"sql_select_query",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_select_query",,,,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,3,,,,8,,,3,2,0,,,,1,3,2,1,0,6,4,3,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_select_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_select_query",,,,3,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,,,,3,,,,13,,,1,5,4,,,,0,0,1,3,0,7,6,1,,,0,5,,,3,3,3,3,2,,,,,2,,1,2,,,0.31,,,,
Static Function,"sql_select_query",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Static Function,"sql_select_query",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,0,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,,,,
Function,"sql_set_user",,,,5,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,33,,,,5,,,,28,,,9,9,0,,,,0,0,2,7,1,17,19,8,,,0,11,,,5,5,5,5,6,,,,,6,,1,6,,,0.00,,,,
Static Function,"sql_socket_destructor",,,,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,5,,,,16,,,7,3,0,,,,0,0,2,8,1,7,11,6,,,0,5,,,4,4,4,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_socket_destructor",,,,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,5,,,,16,,,7,3,0,,,,0,0,2,8,1,7,11,6,,,0,5,,,4,4,4,1,0,,,,,0,,1,0,,,0.00,,,,
Static Function,"sql_socket_destructor",,,,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,,,,5,,,,17,,,4,2,0,,,,0,0,1,16,1,6,8,3,,,0,5,,,5,5,5,1,0,,,,,0,,1,0,,,0.00,,,,
