,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
67,freeswitch-1.5.0/libs/apr-util/xml/expat/lib/xmlrole.c,0.0,21.0,0.0,73.0,1191.0,19.0,5.0,3.0,5.0,2.0,21.0,0.0,21.0,0.0,0.0,47.0,1275.0,63.0,1034.0,270.0,522.0,19.0,140.0,29.0,370.0,636.0,120.0,0.0,516.0,12.0,6.0,12.0,10.0,3.0,0.02,218.0,119.0,218.0,118.0,1,1200,0,1,0
68,freeswitch-1.5.0/libs/apr-util/xml/expat/lib/xmltok.c,10.0,119.0,7.0,156.0,1346.0,75.0,6.0,5.0,8.0,4.0,135.0,7.0,93.0,7.0,0.0,35.0,1565.0,121.0,947.0,284.0,1522.0,74.0,224.0,252.0,409.0,666.0,133.0,16.0,517.0,28.0,22.0,37.0,23.0,4.0,0.08,226.0,172.0,268.0,153.0,1,1411,0,1,0
69,freeswitch-1.5.0/libs/apr-util/xml/expat/lib/xmltok_impl.c,0.0,55.0,1.0,55.0,1675.0,43.0,3.0,3.0,3.0,1.0,56.0,0.0,51.0,1.0,0.0,28.0,1768.0,53.0,1495.0,80.0,64.0,42.0,116.0,67.0,691.0,164.0,66.0,22.0,76.0,6.0,6.0,6.0,4.0,3.0,0.03,73.0,73.0,73.0,33.0,1,1714,0,1,0
70,freeswitch-1.5.0/libs/apr-util/xml/expat/lib/xmltok_ns.c,0.0,12.0,0.0,7.0,91.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,0.0,7.0,98.0,7.0,84.0,12.0,7.0,1.0,3.0,5.0,28.0,25.0,20.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,0.01,8.0,8.0,8.0,7.0,1,91,0,1,0
71,freeswitch-1.5.0/libs/apr/atomic/netware/apr_atomic.c,0.0,0.0,0.0,12.0,43.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,12.0,40.0,0.0,0.0,15.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,1,58,0,1,0
72,freeswitch-1.5.0/libs/apr/atomic/os390/atomic.c,1.0,6.0,1.0,20.0,61.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,0.0,9.0,96.0,20.0,58.0,6.0,1.0,20.0,0.0,3.0,26.0,11.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.34,9.0,9.0,9.0,9.0,1,77,0,1,0
73,freeswitch-1.5.0/libs/apr/atomic/unix/apr_atomic.c,0.0,0.0,0.0,52.0,318.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,33.0,77.0,0.0,0.0,33.0,220.0,81.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1,348,0,1,0
74,freeswitch-1.5.0/libs/apr/atomic/win32/apr_atomic.c,0.0,0.0,0.0,13.0,88.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,13.0,52.0,0.0,0.0,22.0,8.0,28.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,1,110,0,1,0
75,freeswitch-1.5.0/libs/apr/build/aplibtool.c,7.0,34.0,0.0,161.0,569.0,25.0,7.0,7.0,7.0,2.0,42.0,7.0,33.0,0.0,0.0,15.0,755.0,160.0,529.0,115.0,275.0,23.0,29.0,32.0,328.0,411.0,133.0,1.0,277.0,21.0,21.0,30.0,9.0,5.0,0.04,98.0,98.0,111.0,33.0,1,594,0,1,0
76,freeswitch-1.5.0/libs/apr/build/jlibtool.c,4.0,29.0,2.0,259.0,1485.0,113.0,5.0,5.0,6.0,2.0,35.0,4.0,27.0,1.0,0.0,39.0,1857.0,235.0,1135.0,230.0,1777.0,103.0,268.0,206.0,721.0,883.0,244.0,1.0,638.0,25.0,23.0,28.0,21.0,5.0,0.09,207.0,197.0,232.0,107.0,1,1599,0,1,0
77,freeswitch-1.5.0/libs/apr/dso/aix/dso.c,0.0,0.0,0.0,50.0,493.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,4.0,0.0,0.0,0.0,41.0,658.0,29.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,664,0,1,0
78,freeswitch-1.5.0/libs/apr/dso/beos/dso.c,0.0,0.0,0.0,21.0,62.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,15.0,77.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0,1,0
79,freeswitch-1.5.0/libs/apr/dso/netware/dso.c,0.0,0.0,0.0,27.0,95.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,27.0,90.0,0.0,0.0,15.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1,112,0,1,0
80,freeswitch-1.5.0/libs/apr/dso/os2/dso.c,0.0,0.0,0.0,33.0,84.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,15.0,108.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100,0,1,0
81,freeswitch-1.5.0/libs/apr/dso/os390/dso.c,0.0,0.0,0.0,16.0,78.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,2.0,0.0,0.0,0.0,15.0,85.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,94,0,1,0
82,freeswitch-1.5.0/libs/apr/dso/unix/dso.c,0.0,0.0,0.0,31.0,199.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,2.0,0.0,0.0,0.0,15.0,229.0,51.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,224,2,1,0
83,freeswitch-1.5.0/libs/apr/dso/win32/dso.c,0.0,0.0,0.0,21.0,123.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,15.0,143.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,148,0,1,0
84,freeswitch-1.5.0/libs/apr/file_io/netware/filepath.c,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,1,0
85,freeswitch-1.5.0/libs/apr/file_io/netware/filestat.c,1.0,19.0,3.0,45.0,294.0,51.0,5.0,5.0,5.0,1.0,23.0,1.0,19.0,3.0,0.0,2.0,389.0,25.0,150.0,13.0,18.0,41.0,146.0,30.0,138.0,29.0,13.0,0.0,16.0,8.0,8.0,8.0,1.0,1.0,0.27,9.0,9.0,9.0,2.0,1,354,0,1,0
86,freeswitch-1.5.0/libs/apr/file_io/netware/filesys.c,1.0,10.0,4.0,12.0,66.0,28.0,2.0,2.0,4.0,2.0,14.0,1.0,10.0,4.0,0.0,3.0,106.0,12.0,63.0,8.0,15.0,28.0,0.0,3.0,26.0,23.0,9.0,0.0,14.0,3.0,3.0,6.0,3.0,2.0,0.44,7.0,7.0,13.0,7.0,1,94,0,1,0
87,freeswitch-1.5.0/libs/apr/file_io/netware/flock.c,2.0,7.0,0.0,8.0,16.0,15.0,1.0,1.0,1.0,1.0,9.0,2.0,7.0,0.0,0.0,2.0,39.0,8.0,14.0,5.0,1.0,15.0,0.0,2.0,6.0,7.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.07,2.0,2.0,2.0,2.0,1,33,0,1,0
88,freeswitch-1.5.0/libs/apr/file_io/netware/mktemp.c,0.0,0.0,0.0,8.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,18.0,0.0,0.0,23.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1,42,0,1,0
89,freeswitch-1.5.0/libs/apr/file_io/netware/pipe.c,3.0,20.0,0.0,25.0,147.0,19.0,1.0,1.0,1.0,1.0,23.0,2.0,9.0,0.0,0.0,2.0,187.0,23.0,116.0,3.0,3.0,19.0,18.0,15.0,65.0,7.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.16,2.0,2.0,2.0,2.0,1,164,0,1,0
90,freeswitch-1.5.0/libs/apr/file_io/os2/copy.c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
91,freeswitch-1.5.0/libs/apr/file_io/os2/dir.c,0.0,5.0,0.0,44.0,106.0,17.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,167.0,44.0,100.0,3.0,2.0,17.0,0.0,6.0,48.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.17,1.0,1.0,1.0,1.0,1,128,0,1,0
92,freeswitch-1.5.0/libs/apr/file_io/os2/dir_make_recurse.c,3.0,14.0,2.0,19.0,48.0,22.0,3.0,3.0,4.0,1.0,18.0,3.0,14.0,2.0,0.0,3.0,86.0,19.0,43.0,10.0,13.0,22.0,0.0,5.0,19.0,27.0,10.0,0.0,17.0,4.0,4.0,5.0,3.0,2.0,0.51,10.0,10.0,11.0,5.0,1,68,0,1,0
93,freeswitch-1.5.0/libs/apr/file_io/os2/fileacc.c,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0,1,0
94,freeswitch-1.5.0/libs/apr/file_io/os2/filedup.c,8.0,30.0,1.0,27.0,82.0,16.0,5.0,5.0,5.0,4.0,39.0,8.0,30.0,1.0,0.0,1.0,125.0,27.0,76.0,7.0,11.0,16.0,0.0,6.0,34.0,22.0,7.0,0.0,15.0,5.0,5.0,5.0,4.0,2.0,0.21,5.0,5.0,5.0,4.0,1,98,0,1,0
95,freeswitch-1.5.0/libs/apr/file_io/os2/filepath.c,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0,1,0
96,freeswitch-1.5.0/libs/apr/file_io/os2/filepath_util.c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
97,freeswitch-1.5.0/libs/apr/file_io/os2/filestat.c,4.0,23.0,2.0,45.0,175.0,20.0,2.0,2.0,2.0,1.0,29.0,4.0,23.0,2.0,0.0,2.0,240.0,45.0,168.0,3.0,8.0,20.0,0.0,7.0,79.0,12.0,3.0,0.0,9.0,2.0,2.0,2.0,1.0,1.0,0.12,4.0,4.0,4.0,2.0,1,197,0,1,0
98,freeswitch-1.5.0/libs/apr/file_io/os2/filesys.c,2.0,14.0,0.0,30.0,88.0,31.0,3.0,3.0,5.0,1.0,16.0,2.0,14.0,0.0,0.0,3.0,148.0,30.0,82.0,24.0,25.0,31.0,0.0,6.0,40.0,27.0,11.0,1.0,15.0,5.0,5.0,6.0,1.0,3.0,0.38,9.0,9.0,15.0,3.0,1,118,0,1,0
99,freeswitch-1.5.0/libs/apr/file_io/os2/flock.c,0.0,0.0,0.0,5.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,16.0,0.0,0.0,15.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,1,32,0,1,0
100,freeswitch-1.5.0/libs/apr/file_io/os2/fullrw.c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
101,freeswitch-1.5.0/libs/apr/file_io/os2/maperrorcode.c,5.0,13.0,0.0,9.0,71.0,15.0,3.0,3.0,3.0,1.0,18.0,5.0,13.0,0.0,0.0,1.0,95.0,9.0,64.0,4.0,9.0,15.0,0.0,7.0,10.0,12.0,5.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,0.23,3.0,3.0,3.0,1.0,1,88,0,1,0
102,freeswitch-1.5.0/libs/apr/file_io/os2/mktemp.c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
103,freeswitch-1.5.0/libs/apr/file_io/os2/open.c,1.0,3.0,0.0,65.0,165.0,15.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,245.0,65.0,158.0,4.0,3.0,15.0,0.0,7.0,83.0,16.0,6.0,0.0,10.0,3.0,3.0,3.0,1.0,1.0,0.09,7.0,7.0,7.0,3.0,1,189,0,1,0
104,freeswitch-1.5.0/libs/apr/file_io/os2/pipe.c,0.0,0.0,0.0,34.0,127.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,34.0,118.0,0.0,0.0,17.0,0.0,9.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1,144,0,1,0
105,freeswitch-1.5.0/libs/apr/file_io/os2/readwrite.c,0.0,0.0,0.0,86.0,262.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,85.0,241.0,0.0,0.0,24.0,13.0,9.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1,289,0,1,0
106,freeswitch-1.5.0/libs/apr/file_io/os2/seek.c,6.0,22.0,0.0,27.0,77.0,15.0,5.0,5.0,6.0,3.0,28.0,6.0,22.0,0.0,0.0,1.0,119.0,27.0,72.0,4.0,11.0,15.0,0.0,5.0,35.0,14.0,5.0,0.0,9.0,5.0,5.0,6.0,3.0,2.0,0.21,5.0,5.0,6.0,3.0,1,92,0,1,0
107,freeswitch-1.5.0/libs/apr/file_io/os2/tempdir.c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
108,freeswitch-1.5.0/libs/apr/file_io/unix/copy.c,8.0,55.0,15.0,12.0,77.0,30.0,10.0,10.0,13.0,10.0,71.0,8.0,55.0,15.0,0.0,1.0,112.0,12.0,75.0,17.0,30.0,30.0,0.0,2.0,32.0,42.0,14.0,0.0,28.0,10.0,10.0,13.0,10.0,3.0,0.4,10.0,10.0,13.0,10.0,1,100,0,1,0
109,freeswitch-1.5.0/libs/apr/file_io/unix/dir.c,2.0,16.0,3.0,45.0,234.0,47.0,3.0,3.0,3.0,1.0,21.0,2.0,13.0,2.0,0.0,12.0,323.0,42.0,160.0,40.0,35.0,37.0,64.0,29.0,92.0,87.0,35.0,2.0,50.0,7.0,7.0,7.0,4.0,2.0,0.23,32.0,32.0,32.0,19.0,1,287,0,1,0
110,freeswitch-1.5.0/libs/apr/file_io/unix/fileacc.c,0.0,0.0,0.0,16.0,87.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,16.0,75.0,0.0,0.0,16.0,4.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1,103,0,1,0
111,freeswitch-1.5.0/libs/apr/file_io/unix/filedup.c,10.0,46.0,24.0,16.0,102.0,40.0,6.0,6.0,7.0,4.0,80.0,10.0,38.0,24.0,0.0,1.0,157.0,16.0,80.0,9.0,12.0,40.0,9.0,13.0,35.0,22.0,8.0,0.0,14.0,6.0,6.0,7.0,4.0,2.0,0.5,6.0,6.0,7.0,4.0,1,143,0,1,0
112,freeswitch-1.5.0/libs/apr/file_io/unix/filepath.c,0.0,0.0,0.0,33.0,189.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,33.0,176.0,0.0,0.0,96.0,2.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,1,277,0,1,0
113,freeswitch-1.5.0/libs/apr/file_io/unix/filepath_util.c,5.0,31.0,7.0,17.0,70.0,28.0,4.0,4.0,4.0,3.0,41.0,5.0,31.0,7.0,0.0,2.0,111.0,17.0,62.0,23.0,13.0,28.0,0.0,8.0,37.0,37.0,19.0,0.0,18.0,6.0,6.0,6.0,5.0,2.0,0.45,7.0,7.0,7.0,6.0,1,94,0,1,0
114,freeswitch-1.5.0/libs/apr/file_io/unix/filestat.c,1.0,27.0,5.0,32.0,205.0,46.0,1.0,1.0,1.0,1.0,33.0,1.0,18.0,5.0,0.0,2.0,282.0,28.0,144.0,6.0,1.0,44.0,41.0,28.0,90.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.31,2.0,2.0,2.0,2.0,1,254,0,1,0
115,freeswitch-1.5.0/libs/apr/file_io/unix/flock.c,0.0,0.0,0.0,19.0,78.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,8.0,10.0,0.0,0.0,15.0,74.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,101,0,1,0
116,freeswitch-1.5.0/libs/apr/file_io/unix/fullrw.c,0.0,0.0,0.0,16.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,16.0,53.0,0.0,0.0,15.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1,69,0,1,0
117,freeswitch-1.5.0/libs/apr/file_io/unix/mktemp.c,6.0,57.0,7.0,19.0,130.0,68.0,16.0,16.0,17.0,13.0,70.0,6.0,57.0,7.0,0.0,1.0,210.0,15.0,67.0,13.0,28.0,59.0,42.0,53.0,48.0,57.0,15.0,8.0,34.0,16.0,16.0,17.0,13.0,3.0,0.88,16.0,16.0,17.0,13.0,1,192,0,1,0
118,freeswitch-1.5.0/libs/apr/file_io/unix/open.c,1.0,31.0,5.0,34.0,234.0,28.0,7.0,7.0,7.0,1.0,36.0,1.0,24.0,5.0,0.0,1.0,293.0,34.0,173.0,6.0,9.0,28.0,34.0,31.0,83.0,18.0,9.0,0.0,9.0,7.0,7.0,7.0,1.0,2.0,0.16,7.0,7.0,7.0,1.0,1,261,0,1,0
119,freeswitch-1.5.0/libs/apr/file_io/unix/pipe.c,5.0,30.0,5.0,27.0,185.0,37.0,2.0,2.0,2.0,1.0,35.0,3.0,11.0,3.0,0.0,2.0,237.0,23.0,121.0,5.0,3.0,33.0,38.0,45.0,78.0,13.0,5.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,0.27,4.0,4.0,4.0,2.0,1,215,0,1,0
120,freeswitch-1.5.0/libs/apr/file_io/unix/readwrite.c,2.0,10.0,0.0,47.0,361.0,57.0,2.0,2.0,2.0,1.0,12.0,2.0,10.0,0.0,0.0,1.0,458.0,46.0,298.0,3.0,3.0,57.0,34.0,30.0,162.0,7.0,4.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.19,2.0,2.0,2.0,1.0,1,411,0,1,0
121,freeswitch-1.5.0/libs/apr/file_io/unix/seek.c,3.0,28.0,0.0,14.0,71.0,15.0,5.0,5.0,5.0,3.0,31.0,3.0,28.0,0.0,0.0,1.0,100.0,14.0,70.0,4.0,12.0,15.0,0.0,1.0,33.0,15.0,4.0,0.0,11.0,5.0,5.0,5.0,3.0,2.0,0.21,5.0,5.0,5.0,3.0,1,86,0,1,0
122,freeswitch-1.5.0/libs/apr/file_io/unix/tempdir.c,1.0,13.0,0.0,13.0,72.0,45.0,4.0,4.0,4.0,4.0,14.0,1.0,13.0,0.0,0.0,1.0,130.0,13.0,50.0,6.0,6.0,39.0,18.0,10.0,32.0,12.0,7.0,0.0,5.0,4.0,4.0,4.0,4.0,3.0,0.78,4.0,4.0,4.0,4.0,1,116,0,1,0
123,freeswitch-1.5.0/libs/apr/file_io/win32/dir.c,0.0,9.0,0.0,38.0,300.0,64.0,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,0.0,1.0,393.0,37.0,123.0,3.0,2.0,35.0,173.0,41.0,112.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.28,2.0,2.0,2.0,1.0,1,361,0,1,0
124,freeswitch-1.5.0/libs/apr/file_io/win32/filedup.c,0.0,0.0,0.0,20.0,135.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,20.0,106.0,0.0,0.0,26.0,10.0,19.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1,159,0,1,0
125,freeswitch-1.5.0/libs/apr/file_io/win32/filepath.c,0.0,0.0,0.0,80.0,640.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,67.0,512.0,0.0,0.0,248.0,138.0,42.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1,914,0,1,0
126,freeswitch-1.5.0/libs/apr/file_io/win32/filestat.c,2.0,26.0,7.0,69.0,544.0,149.0,5.0,5.0,5.0,1.0,34.0,2.0,25.0,7.0,0.0,9.0,761.0,66.0,397.0,41.0,52.0,125.0,138.0,36.0,195.0,106.0,37.0,3.0,66.0,11.0,11.0,11.0,6.0,3.0,0.31,44.0,44.0,49.0,17.0,1,696,0,1,0
127,freeswitch-1.5.0/libs/apr/file_io/win32/filesys.c,1.0,30.0,3.0,16.0,160.0,54.0,2.0,2.0,2.0,1.0,34.0,0.0,8.0,0.0,0.0,3.0,229.0,15.0,54.0,23.0,20.0,46.0,94.0,21.0,60.0,20.0,8.0,1.0,11.0,4.0,4.0,4.0,1.0,3.0,0.85,7.0,7.0,7.0,3.0,1,213,0,1,0
128,freeswitch-1.5.0/libs/apr/file_io/win32/flock.c,0.0,0.0,0.0,7.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,7.0,41.0,0.0,0.0,32.0,3.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1,79,0,1,0
129,freeswitch-1.5.0/libs/apr/file_io/win32/open.c,2.0,27.0,2.0,59.0,488.0,89.0,4.0,4.0,4.0,1.0,31.0,1.0,8.0,1.0,0.0,4.0,635.0,46.0,240.0,8.0,5.0,47.0,260.0,51.0,197.0,28.0,11.0,0.0,17.0,7.0,7.0,7.0,1.0,2.0,0.2,14.0,14.0,14.0,4.0,1,579,0,1,0
130,freeswitch-1.5.0/libs/apr/file_io/win32/pipe.c,0.0,0.0,0.0,23.0,156.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,23.0,136.0,0.0,0.0,64.0,4.0,19.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,1,208,0,1,0
131,freeswitch-1.5.0/libs/apr/file_io/win32/readwrite.c,5.0,46.0,6.0,63.0,432.0,57.0,10.0,10.0,10.0,3.0,57.0,5.0,46.0,6.0,0.0,2.0,550.0,63.0,423.0,12.0,30.0,57.0,0.0,9.0,221.0,47.0,13.0,0.0,34.0,17.0,17.0,17.0,5.0,4.0,0.13,19.0,19.0,19.0,6.0,1,491,0,1,0
132,freeswitch-1.5.0/libs/apr/file_io/win32/seek.c,6.0,34.0,9.0,26.0,124.0,28.0,6.0,6.0,6.0,3.0,49.0,6.0,34.0,9.0,0.0,1.0,178.0,26.0,120.0,7.0,14.0,28.0,0.0,4.0,67.0,21.0,7.0,1.0,13.0,6.0,6.0,6.0,3.0,2.0,0.23,6.0,6.0,6.0,3.0,1,154,0,1,0
133,freeswitch-1.5.0/libs/apr/locks/beos/proc_mutex.c,0.0,11.0,5.0,26.0,120.0,24.0,2.0,2.0,2.0,1.0,16.0,0.0,11.0,5.0,0.0,1.0,170.0,26.0,117.0,5.0,2.0,24.0,0.0,3.0,44.0,7.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.21,2.0,2.0,2.0,1.0,1,150,0,1,0
134,freeswitch-1.5.0/libs/apr/locks/beos/thread_cond.c,3.0,10.0,0.0,38.0,130.0,17.0,1.0,1.0,1.0,1.0,13.0,3.0,10.0,0.0,0.0,2.0,185.0,38.0,126.0,10.0,2.0,17.0,0.0,4.0,73.0,14.0,12.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.13,2.0,2.0,2.0,2.0,1,160,0,1,0
